id,iridium_latitude,iridium_longitude,iridium_cep,raw_data,Human Time,altitude_barometer,altitude_gps,ballastPercent,ballastRemaining,ballast_time,batteryPercent,flightTime,imei,internal_temp,latitude,longitude,mission,momsn,pressure,timestamp,transmit_time,updated_at
18769,38.5622,-120.5936,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:38:21.000-07:00,44330,1000000,,0,0,,115401,300234067168910,0,1000,1000,61,305,0,Sun May 19 2019 17:38:21 GMT-0700 (Pacific Daylight Time),1558312701000,2019-05-19T17:38:27.279-07:00
18770,38.5622,-120.5936,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:43:23.000-07:00,44330,1000000,,0,0,,115703,300234067168910,0,1000,1000,61,306,0,Sun May 19 2019 17:43:23 GMT-0700 (Pacific Daylight Time),1558313003000,2019-05-19T17:43:30.787-07:00
18771,38.5543,-120.5307,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:48:21.000-07:00,44330,1000000,,0,0,,116001,300234067168910,0,1000,1000,61,307,0,Sun May 19 2019 17:48:21 GMT-0700 (Pacific Daylight Time),1558313301000,2019-05-19T17:48:27.280-07:00
18772,38.5181,-120.4679,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T17:54:23.000-07:00,44330,1000000,,0,0,,116363,300234067168910,0,1000,1000,61,308,0,Sun May 19 2019 17:54:23 GMT-0700 (Pacific Daylight Time),1558313663000,2019-05-19T17:54:31.131-07:00
18773,38.4739,-120.3423,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:03:33.000-07:00,44330,1000000,,0,0,,116913,300234067168910,0,1000,1000,61,309,0,Sun May 19 2019 18:03:33 GMT-0700 (Pacific Daylight Time),1558314213000,2019-05-19T18:03:39.346-07:00
18774,38.4739,-120.3423,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:09:02.000-07:00,44330,1000000,,0,0,,117242,300234067168910,0,1000,1000,61,310,0,Sun May 19 2019 18:09:02 GMT-0700 (Pacific Daylight Time),1558314542000,2019-05-19T18:09:07.232-07:00
18775,38.4296,-120.2168,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:13:48.000-07:00,44330,1000000,,0,0,,117528,300234067168910,0,1000,1000,61,311,0,Sun May 19 2019 18:13:48 GMT-0700 (Pacific Daylight Time),1558314828000,2019-05-19T18:13:55.217-07:00
18776,38.4327,-120.1145,12,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:18:42.000-07:00,44330,1000000,,0,0,,117822,300234067168910,0,1000,1000,61,312,0,Sun May 19 2019 18:18:42 GMT-0700 (Pacific Daylight Time),1558315122000,2019-05-19T18:18:47.138-07:00
18777,38.4222,-118.9433,64,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:23:35.000-07:00,44330,1000000,,0,0,,118115,300234067168910,0,1000,1000,61,313,0,Sun May 19 2019 18:23:35 GMT-0700 (Pacific Daylight Time),1558315415000,2019-05-19T18:23:39.343-07:00
18778,38.3608,-121.3406,408,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:31:58.000-07:00,44330,1000000,,0,0,,118618,300234067168910,0,1000,1000,61,314,0,Sun May 19 2019 18:31:58 GMT-0700 (Pacific Daylight Time),1558315918000,2019-05-19T18:32:03.190-07:00
18779,38.3291,-121.1757,684,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:38:39.000-07:00,44330,1000000,,0,0,,119019,300234067168910,0,1000,1000,61,315,0,Sun May 19 2019 18:38:39 GMT-0700 (Pacific Daylight Time),1558316319000,2019-05-19T18:38:43.184-07:00
18780,38.2996,-120.375,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:43:28.000-07:00,44330,1000000,,0,0,,119308,300234067168910,0,1000,1000,61,316,0,Sun May 19 2019 18:43:28 GMT-0700 (Pacific Daylight Time),1558316608000,2019-05-19T18:43:35.204-07:00
18781,38.2472,-120.1873,10,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:48:11.000-07:00,44330,1000000,,0,0,,119591,300234067168910,0,1000,1000,61,317,0,Sun May 19 2019 18:48:11 GMT-0700 (Pacific Daylight Time),1558316891000,2019-05-19T18:48:18.782-07:00
18782,38.2472,-120.1873,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T18:52:58.000-07:00,44330,1000000,,0,0,,119878,300234067168910,0,1000,1000,61,318,0,Sun May 19 2019 18:52:58 GMT-0700 (Pacific Daylight Time),1558317178000,2019-05-19T18:53:03.203-07:00
18783,38.1833,-120.0395,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:01:27.000-07:00,44330,1000000,,0,0,,120387,300234067168910,0,1000,1000,61,319,0,Sun May 19 2019 19:01:27 GMT-0700 (Pacific Daylight Time),1558317687000,2019-05-19T19:01:51.331-07:00
18784,38.1103,-119.9147,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:06:17.000-07:00,44330,1000000,,0,0,,120677,300234067168910,0,1000,1000,61,320,0,Sun May 19 2019 19:06:17 GMT-0700 (Pacific Daylight Time),1558317977000,2019-05-19T19:06:23.184-07:00
18785,38.1498,-119.8752,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:11:06.000-07:00,44330,1000000,,0,0,,120966,300234067168910,0,1000,1000,61,321,0,Sun May 19 2019 19:11:06 GMT-0700 (Pacific Daylight Time),1558318266000,2019-05-19T19:11:10.779-07:00
18786,38.1049,-119.7505,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:15:55.000-07:00,44330,1000000,,0,0,,121255,300234067168910,0,1000,1000,61,322,0,Sun May 19 2019 19:15:55 GMT-0700 (Pacific Daylight Time),1558318555000,2019-05-19T19:15:58.830-07:00
18787,0,0,0,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:21:22.000-07:00,44330,1000000,,0,0,,121582,300234067168910,0,1000,1000,61,323,0,Sun May 19 2019 19:21:22 GMT-0700 (Pacific Daylight Time),1558318882000,2019-05-19T19:21:27.283-07:00
18788,38.0012,-119.6432,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:27:59.000-07:00,44330,1000000,,0,0,,121979,300234067168910,0,1000,1000,61,324,0,Sun May 19 2019 19:27:59 GMT-0700 (Pacific Daylight Time),1558319279000,2019-05-19T19:28:02.779-07:00
18789,37.9452,-119.5586,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:32:45.000-07:00,44330,1000000,,0,0,,122265,300234067168910,0,1000,1000,61,325,0,Sun May 19 2019 19:32:45 GMT-0700 (Pacific Daylight Time),1558319565000,2019-05-19T19:32:51.333-07:00
18790,37.8715,-119.4346,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:39:48.000-07:00,44330,1000000,,0,0,,122688,300234067168910,0,1000,1000,61,326,0,Sun May 19 2019 19:39:48 GMT-0700 (Pacific Daylight Time),1558319988000,2019-05-19T19:39:55.230-07:00
18791,37.8523,-119.4122,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:45:14.000-07:00,44330,1000000,,0,0,,123014,300234067168910,0,1000,1000,61,327,0,Sun May 19 2019 19:45:14 GMT-0700 (Pacific Daylight Time),1558320314000,2019-05-19T19:45:19.343-07:00
18792,37.8455,-119.333,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:50:08.000-07:00,44330,1000000,,0,0,,123308,300234067168910,0,1000,1000,61,328,0,Sun May 19 2019 19:50:08 GMT-0700 (Pacific Daylight Time),1558320608000,2019-05-19T19:50:15.137-07:00
18793,37.7784,-119.2884,12,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T19:55:35.000-07:00,44330,1000000,,0,0,,123635,300234067168910,0,1000,1000,61,329,0,Sun May 19 2019 19:55:35 GMT-0700 (Pacific Daylight Time),1558320935000,2019-05-19T19:55:43.131-07:00
18794,37.77,-119.2266,6,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:00:23.000-07:00,44330,1000000,,0,0,,123923,300234067168910,0,1000,1000,61,330,0,Sun May 19 2019 20:00:23 GMT-0700 (Pacific Daylight Time),1558321223000,2019-05-19T20:01:22.706-07:00
18795,37.7222,-119.2045,9,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:05:15.000-07:00,44330,1000000,,0,0,,124215,300234067168910,0,1000,1000,61,331,0,Sun May 19 2019 20:05:15 GMT-0700 (Pacific Daylight Time),1558321515000,2019-05-19T20:05:22.781-07:00
18796,37.6981,-119.0017,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:10:00.000-07:00,44330,1000000,,0,0,,124500,300234067168910,0,1000,1000,61,332,0,Sun May 19 2019 20:10:00 GMT-0700 (Pacific Daylight Time),1558321800000,2019-05-19T20:10:06.787-07:00
18797,37.7286,-118.9003,15,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:14:53.000-07:00,44330,1000000,,0,0,,124793,300234067168910,0,1000,1000,61,333,0,Sun May 19 2019 20:14:53 GMT-0700 (Pacific Daylight Time),1558322093000,2019-05-19T20:14:58.729-07:00
18798,37.6542,-118.777,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:19:49.000-07:00,44330,1000000,,0,0,,125089,300234067168910,0,1000,1000,61,334,0,Sun May 19 2019 20:19:49 GMT-0700 (Pacific Daylight Time),1558322389000,2019-05-19T20:19:55.279-07:00
18800,37.649,-118.5127,491,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:27:17.000-07:00,44330,1000000,,0,0,,125537,300234067168910,0,1000,1000,61,335,0,Sun May 19 2019 20:27:17 GMT-0700 (Pacific Daylight Time),1558322837000,2019-05-19T20:27:23.284-07:00
18801,37.6523,-118.8783,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:32:12.000-07:00,44330,1000000,,0,0,,125832,300234067168910,0,1000,1000,61,336,0,Sun May 19 2019 20:32:12 GMT-0700 (Pacific Daylight Time),1558323132000,2019-05-19T20:32:18.741-07:00
18802,37.5935,-119.3627,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:37:03.000-07:00,44330,1000000,,0,0,,126123,300234067168910,0,1000,1000,61,337,0,Sun May 19 2019 20:37:03 GMT-0700 (Pacific Daylight Time),1558323423000,2019-05-19T20:37:10.731-07:00
18803,37.6438,-120.6449,684,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:41:59.000-07:00,44330,1000000,,0,0,,126419,300234067168910,0,1000,1000,61,338,0,Sun May 19 2019 20:41:59 GMT-0700 (Pacific Daylight Time),1558323719000,2019-05-19T20:42:07.236-07:00
18804,37.6481,-119.081,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:46:53.000-07:00,44330,1000000,,0,0,,126713,300234067168910,0,1000,1000,61,339,0,Sun May 19 2019 20:46:53 GMT-0700 (Pacific Daylight Time),1558324013000,2019-05-19T20:46:58.741-07:00
18805,37.5981,-119.1603,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:53:10.000-07:00,44330,1000000,,0,0,,127090,300234067168910,0,1000,1000,61,340,0,Sun May 19 2019 20:53:10 GMT-0700 (Pacific Daylight Time),1558324390000,2019-05-19T20:53:14.835-07:00
18806,37.6959,-119.1031,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T20:58:45.000-07:00,44330,1000000,,0,0,,127425,300234067168910,0,1000,1000,61,341,0,Sun May 19 2019 20:58:45 GMT-0700 (Pacific Daylight Time),1558324725000,2019-05-19T20:58:51.132-07:00
18807,37.6352,-119.2219,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:03:40.000-07:00,44330,1000000,,0,0,,127720,300234067168910,0,1000,1000,61,342,0,Sun May 19 2019 21:03:40 GMT-0700 (Pacific Daylight Time),1558325020000,2019-05-19T21:03:47.238-07:00
18808,37.7415,-119.2266,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:08:30.000-07:00,44330,1000000,,0,0,,128010,300234067168910,0,1000,1000,61,343,0,Sun May 19 2019 21:08:30 GMT-0700 (Pacific Daylight Time),1558325310000,2019-05-19T21:08:34.785-07:00
18809,37.7307,-119.2662,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:13:21.000-07:00,44330,1000000,,0,0,,128301,300234067168910,0,1000,1000,61,344,0,Sun May 19 2019 21:13:21 GMT-0700 (Pacific Daylight Time),1558325601000,2019-05-19T21:13:26.795-07:00
18810,37.8154,-119.3503,7,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:18:08.000-07:00,44330,1000000,,0,0,,128588,300234067168910,0,1000,1000,61,345,0,Sun May 19 2019 21:18:08 GMT-0700 (Pacific Daylight Time),1558325888000,2019-05-19T21:18:15.230-07:00
18811,37.7391,-119.3281,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:22:54.000-07:00,44330,1000000,,0,0,,128874,300234067168910,0,1000,1000,61,346,0,Sun May 19 2019 21:22:54 GMT-0700 (Pacific Daylight Time),1558326174000,2019-05-19T21:22:58.723-07:00
18812,37.8262,-119.3107,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:27:38.000-07:00,44330,1000000,,0,0,,129158,300234067168910,0,1000,1000,61,347,0,Sun May 19 2019 21:27:38 GMT-0700 (Pacific Daylight Time),1558326458000,2019-05-19T21:27:43.209-07:00
18813,37.8262,-119.3107,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:33:46.000-07:00,44330,1000000,,0,0,,129526,300234067168910,0,1000,1000,61,348,0,Sun May 19 2019 21:33:46 GMT-0700 (Pacific Daylight Time),1558326826000,2019-05-19T21:33:51.192-07:00
18814,37.8238,-119.4122,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:38:35.000-07:00,44330,1000000,,0,0,,129815,300234067168910,0,1000,1000,61,349,0,Sun May 19 2019 21:38:35 GMT-0700 (Pacific Daylight Time),1558327115000,2019-05-19T21:38:43.180-07:00
18815,37.8154,-119.3503,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:43:25.000-07:00,44330,1000000,,0,0,,130105,300234067168910,0,1000,1000,61,350,0,Sun May 19 2019 21:43:25 GMT-0700 (Pacific Daylight Time),1558327405000,2019-05-19T21:43:31.178-07:00
18816,37.7761,-119.3899,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:48:16.000-07:00,44330,1000000,,0,0,,130396,300234067168910,0,1000,1000,61,351,0,Sun May 19 2019 21:48:16 GMT-0700 (Pacific Daylight Time),1558327696000,2019-05-19T21:48:23.185-07:00
18817,37.8045,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:53:13.000-07:00,44330,1000000,,0,0,,130693,300234067168910,0,1000,1000,61,352,0,Sun May 19 2019 21:53:13 GMT-0700 (Pacific Daylight Time),1558327993000,2019-05-19T21:53:19.189-07:00
18818,37.8631,-119.3726,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T21:58:41.000-07:00,44330,1000000,,0,0,,131021,300234067168910,0,1000,1000,61,353,0,Sun May 19 2019 21:58:41 GMT-0700 (Pacific Daylight Time),1558328321000,2019-05-19T21:58:47.136-07:00
18819,37.8154,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:03:31.000-07:00,44330,1000000,,0,0,,131311,300234067168910,0,1000,1000,61,354,0,Sun May 19 2019 22:03:31 GMT-0700 (Pacific Daylight Time),1558328611000,2019-05-19T22:03:35.636-07:00
18820,37.8154,-119.3503,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:08:25.000-07:00,44330,1000000,,0,0,,131605,300234067168910,0,1000,1000,61,355,0,Sun May 19 2019 22:08:25 GMT-0700 (Pacific Daylight Time),1558328905000,2019-05-19T22:08:31.280-07:00
18821,37.8262,-119.3107,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:13:09.000-07:00,44330,1000000,,0,0,,131889,300234067168910,0,1000,1000,61,356,0,Sun May 19 2019 22:13:09 GMT-0700 (Pacific Daylight Time),1558329189000,2019-05-19T22:13:15.184-07:00
18822,37.7784,-119.2884,12,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:19:12.000-07:00,44330,1000000,,0,0,,132252,300234067168910,0,1000,1000,61,357,0,Sun May 19 2019 22:19:12 GMT-0700 (Pacific Daylight Time),1558329552000,2019-05-19T22:19:19.203-07:00
18823,37.7784,-119.2884,4,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:24:04.000-07:00,44330,1000000,,0,0,,132544,300234067168910,0,1000,1000,61,358,0,Sun May 19 2019 22:24:04 GMT-0700 (Pacific Daylight Time),1558329844000,2019-05-19T22:24:11.185-07:00
18824,37.7722,-119.1252,26,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:28:57.000-07:00,44330,1000000,,0,0,,132837,300234067168910,0,1000,1000,61,359,0,Sun May 19 2019 22:28:57 GMT-0700 (Pacific Daylight Time),1558330137000,2019-05-19T22:29:02.784-07:00
18825,37.8209,-117.9067,117,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:33:53.000-07:00,44330,1000000,,0,0,,133133,300234067168910,0,1000,1000,61,360,0,Sun May 19 2019 22:33:53 GMT-0700 (Pacific Daylight Time),1558330433000,2019-05-19T22:33:59.241-07:00
18826,37.7364,-120.1616,231,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:38:34.000-07:00,44330,1000000,,0,0,,133414,300234067168910,0,1000,1000,61,361,0,Sun May 19 2019 22:38:34 GMT-0700 (Pacific Daylight Time),1558330714000,2019-05-19T22:38:38.800-07:00
18827,37.784,-120.1845,90,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:43:30.000-07:00,44330,1000000,,0,0,,133710,300234067168910,0,1000,1000,61,362,0,Sun May 19 2019 22:43:30 GMT-0700 (Pacific Daylight Time),1558331010000,2019-05-19T22:43:34.780-07:00
18828,37.7305,-122.5304,278,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:48:43.000-07:00,44330,1000000,,0,0,,134023,300234067168910,0,1000,1000,61,363,0,Sun May 19 2019 22:48:43 GMT-0700 (Pacific Daylight Time),1558331323000,2019-05-19T22:48:50.729-07:00
18829,37.813,-119.4518,13,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:53:36.000-07:00,44330,1000000,,0,0,,134316,300234067168910,0,1000,1000,61,364,0,Sun May 19 2019 22:53:36 GMT-0700 (Pacific Daylight Time),1558331616000,2019-05-19T22:53:43.197-07:00
18830,37.7761,-119.3899,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T22:58:12.000-07:00,44330,1000000,,0,0,,134592,300234067168910,0,1000,1000,61,365,0,Sun May 19 2019 22:58:12 GMT-0700 (Pacific Daylight Time),1558331892000,2019-05-19T22:58:19.324-07:00
18831,37.7869,-119.3503,10,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:03:12.000-07:00,44330,1000000,,0,0,,134892,300234067168910,0,1000,1000,61,366,0,Sun May 19 2019 23:03:12 GMT-0700 (Pacific Daylight Time),1558332192000,2019-05-19T23:03:19.227-07:00
18832,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:07:51.000-07:00,44330,1000000,,0,0,,135171,300234067168910,0,1000,1000,61,367,0,Sun May 19 2019 23:07:51 GMT-0700 (Pacific Daylight Time),1558332471000,2019-05-19T23:07:59.190-07:00
18833,37.8045,-119.3899,9,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:12:46.000-07:00,44330,1000000,,0,0,,135466,300234067168910,0,1000,1000,61,368,0,Sun May 19 2019 23:12:46 GMT-0700 (Pacific Daylight Time),1558332766000,2019-05-19T23:12:51.292-07:00
18834,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:17:21.000-07:00,44330,1000000,,0,0,,135741,300234067168910,0,1000,1000,61,369,0,Sun May 19 2019 23:17:21 GMT-0700 (Pacific Daylight Time),1558333041000,2019-05-19T23:17:26.830-07:00
18835,37.8045,-119.3899,9,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:22:15.000-07:00,44330,1000000,,0,0,,136035,300234067168910,0,1000,1000,61,370,0,Sun May 19 2019 23:22:15 GMT-0700 (Pacific Daylight Time),1558333335000,2019-05-19T23:22:23.141-07:00
18836,37.7869,-119.3503,2,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:27:08.000-07:00,44330,1000000,,0,0,,136328,300234067168910,0,1000,1000,61,371,0,Sun May 19 2019 23:27:08 GMT-0700 (Pacific Daylight Time),1558333628000,2019-05-19T23:27:14.706-07:00
18837,37.7869,-119.3503,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:31:56.000-07:00,44330,1000000,,0,0,,136616,300234067168910,0,1000,1000,61,372,0,Sun May 19 2019 23:31:56 GMT-0700 (Pacific Daylight Time),1558333916000,2019-05-19T23:32:03.183-07:00
18838,37.7869,-119.3503,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:36:46.000-07:00,44330,1000000,,0,0,,136906,300234067168910,0,1000,1000,61,373,0,Sun May 19 2019 23:36:46 GMT-0700 (Pacific Daylight Time),1558334206000,2019-05-19T23:36:51.206-07:00
18839,37.7869,-119.3503,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:42:13.000-07:00,44330,1000000,,0,0,,137233,300234067168910,0,1000,1000,61,374,0,Sun May 19 2019 23:42:13 GMT-0700 (Pacific Daylight Time),1558334533000,2019-05-19T23:42:19.117-07:00
18840,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:48:01.000-07:00,44330,1000000,,0,0,,137581,300234067168910,0,1000,1000,61,375,0,Sun May 19 2019 23:48:01 GMT-0700 (Pacific Daylight Time),1558334881000,2019-05-19T23:48:07.336-07:00
18841,37.7677,-119.3281,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-19T23:55:37.000-07:00,44330,1000000,,0,0,,138037,300234067168910,0,1000,1000,61,376,0,Sun May 19 2019 23:55:37 GMT-0700 (Pacific Daylight Time),1558335337000,2019-05-19T23:55:43.186-07:00
18842,37.7677,-119.3281,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:00:24.000-07:00,44330,1000000,,0,0,,138324,300234067168910,0,1000,1000,61,377,0,Mon May 20 2019 00:00:24 GMT-0700 (Pacific Daylight Time),1558335624000,2019-05-20T00:01:03.279-07:00
18843,37.7784,-119.2884,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:05:18.000-07:00,44330,1000000,,0,0,,138618,300234067168910,0,1000,1000,61,378,0,Mon May 20 2019 00:05:18 GMT-0700 (Pacific Daylight Time),1558335918000,2019-05-20T00:05:24.245-07:00
18844,37.7784,-119.2884,3,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:10:11.000-07:00,44330,1000000,,0,0,,138911,300234067168910,0,1000,1000,61,379,0,Mon May 20 2019 00:10:11 GMT-0700 (Pacific Daylight Time),1558336211000,2019-05-20T00:10:19.134-07:00
18845,37.7784,-119.2884,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:14:55.000-07:00,44330,1000000,,0,0,,139195,300234067168910,0,1000,1000,61,380,0,Mon May 20 2019 00:14:55 GMT-0700 (Pacific Daylight Time),1558336495000,2019-05-20T00:14:59.133-07:00
18846,37.7784,-119.2884,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:19:49.000-07:00,44330,1000000,,0,0,,139489,300234067168910,0,1000,1000,61,381,0,Mon May 20 2019 00:19:49 GMT-0700 (Pacific Daylight Time),1558336789000,2019-05-20T00:19:55.129-07:00
18847,37.7784,-119.2884,5,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:24:35.000-07:00,44330,1000000,,0,0,,139775,300234067168910,0,1000,1000,61,382,0,Mon May 20 2019 00:24:35 GMT-0700 (Pacific Daylight Time),1558337075000,2019-05-20T00:24:43.634-07:00
18848,37.7893,-119.2488,8,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:29:30.000-07:00,44330,1000000,,0,0,,140070,300234067168910,0,1000,1000,61,383,0,Mon May 20 2019 00:29:30 GMT-0700 (Pacific Daylight Time),1558337370000,2019-05-20T00:29:35.585-07:00
18849,37.8256,-117.3986,165,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:34:18.000-07:00,44330,1000000,,0,0,,140358,300234067168910,0,1000,1000,61,384,0,Mon May 20 2019 00:34:18 GMT-0700 (Pacific Daylight Time),1558337658000,2019-05-20T00:34:23.540-07:00
18850,37.8115,-119.0855,25,20302e302c2020202020302c34343333302c313030302e3030302c313030302e3030302c313030303030302c30,2019-05-20T00:39:18.000-07:00,44330,1000000,,0,0,,140658,300234067168910,0,1000,1000,61,385,0,Mon May 20 2019 00:39:18 GMT-0700 (Pacific Daylight Time),1558337958000,2019-05-20T00:39:23.631-07:00
